order_id,customer_id,order_date,product_category,product_name,quantity,unit_price,discount_percent,subtotal,shipping_cost,tax_amount,total_amount,payment_method,order_status,shipping_method,order_channel,coupon_code,estimated_delivery_days,customer_rating,return_reason
5127510,608288,2025-12-06,Electronics,Wireless Earbuds,2,149.95,0,299.9,0.0,17.99,317.89,Debit Card,Cancelled,Standard,Website,,7,,
2225765,837858,2025-12-06,Electronics,Portable Charger,2,121.89,0,243.78,12.99,15.24,272.01,PayPal,Delivered,Express,Website,,3,,
7970938,698930,2025-12-06,Electronics,Noise-Cancelling Headphones,1,58.79,10,52.91,27.99,0.0,80.9,Gift Card,Cancelled,Next-Day,Website,SAVE20,1,,
2987916,196023,2025-12-06,Home & Kitchen,Vacuum Cleaner,2,33.25,0,66.5,5.99,4.16,76.65,Credit Card,Delivered,Standard,Website,,7,,
1136314,549078,2025-12-06,Pet Supplies,Bird Cage,1,24.24,0,24.24,14.99,1.52,40.75,PayPal,Delivered,Express,Website,,3,3.0,
8314284,315385,2025-12-06,Clothing,Men's Denim Jacket,2,35.25,0,70.5,14.99,4.23,89.72,Debit Card,Delivered,Express,Website,,3,5.0,
9370417,157373,2025-12-06,Home & Kitchen,Stand Mixer,1,106.59,15,90.6,0.0,5.44,96.04,Gift Card,Delivered,Standard,Mobile App,FLASH30,7,,
3817022,475043,2025-12-06,Office Supplies,Sticky Notes Pack,1,90.21,0,90.21,0.0,5.86,96.07,Debit Card,Returned,Standard,Mobile App,,7,,Wrong Size
3028766,934284,2025-12-06,Home & Kitchen,Air Fryer,2,123.52,25,185.28,12.99,12.04,210.31,PayPal,Delivered,Express,Website,WELCOME10,3,4.0,
3294333,526706,2025-12-06,Clothing,Rain Jacket,4,42.9,15,145.86,0.0,12.03,157.89,PayPal,Delivered,Standard,Website,VIP15,7,5.0,
6338977,388826,2025-12-06,Home & Kitchen,Stand Mixer,2,193.3,20,309.28,0.0,61.86,371.14,Debit Card,Delivered,Standard,Website,VIP15,7,1.0,
7882910,665395,2025-12-06,Clothing,Wool Sweater,1,115.36,15,98.06,12.99,8.09,119.14,Credit Card,Delivered,Express,Marketplace,SUMMER10,3,,
9075195,848713,2025-12-06,Books,Fantasy Trilogy Box Set,5,33.37,20,133.48,24.99,8.01,166.48,PayPal,Delivered,Next-Day,Website,VIP15,1,5.0,
9478519,929407,2025-12-07,Clothing,Baseball Cap,3,11.85,25,26.66,27.99,1.67,56.32,Debit Card,Delivered,Next-Day,Mobile App,SUMMER10,1,,
1371118,670537,2025-12-07,Home & Kitchen,Stand Mixer,2,114.93,0,229.86,12.99,13.79,256.64,Credit Card,Delivered,Express,Mobile App,,3,,
2016568,248546,2025-12-07,Clothing,Slim Fit Jeans,1,42.57,5,40.44,14.99,8.09,63.52,PayPal,Delivered,Express,Website,FREESHIP,3,4.0,
4134597,614147,2025-12-07,Sports & Outdoors,Yoga Mat,1,68.49,30,47.94,27.99,0.0,75.93,Credit Card,Cancelled,Next-Day,Website,WELCOME10,1,,
2867128,257536,2025-12-07,Books,Fantasy Trilogy Box Set,2,26.99,5,51.28,5.99,10.26,67.53,Credit Card,Delivered,Standard,Website,FREESHIP,7,5.0,
2254150,971490,2025-12-07,Clothing,Summer Dress,4,58.18,0,232.72,0.0,19.2,251.92,Debit Card,Delivered,Standard,Mobile App,,7,5.0,
1051154,490206,2025-12-07,Clothing,Summer Dress,1,122.99,0,122.99,0.0,0.0,122.99,PayPal,Cancelled,Standard,Website,,7,,
4195273,885352,2025-12-07,Grocery,Pasta Variety Pack,2,48.04,25,72.06,0.0,11.53,83.59,Credit Card,Delivered,Free Pickup,Marketplace,VIP15,0,5.0,
1680403,221043,2025-12-07,Sports & Outdoors,Resistance Bands Set,1,47.3,0,47.3,0.0,3.9,51.2,Credit Card,Returned,Free Pickup,Website,,0,,Defective Item
2951769,287382,2025-12-07,Home & Kitchen,Air Fryer,2,109.49,30,153.29,0.0,9.2,162.49,Credit Card,Delivered,Standard,Website,VIP15,7,5.0,
1580663,158414,2025-12-07,Grocery,Pasta Variety Pack,4,34.4,0,137.6,0.0,11.35,148.95,Apple Pay,Returned,Standard,Website,,7,,Wrong Size
8077505,549826,2025-12-07,Beauty & Personal Care,Electric Razor,1,26.77,20,21.42,5.99,1.29,28.7,PayPal,Delivered,Standard,Website,WELCOME10,7,5.0,
4815471,931819,2025-12-07,Home & Kitchen,Non-Stick Frying Pan,2,267.56,20,428.1,0.0,27.83,455.93,PayPal,Delivered,,Mobile App,FLASH30,7,4.0,
7223378,670883,2025-12-07,Beauty & Personal Care,Facial Moisturizer,2,78.26,15,133.04,12.99,7.98,154.01,Credit Card,Cancelled,Express,Mobile App,HOLIDAY25,3,,
3798420,361634,2025-12-07,Home & Kitchen,Air Fryer,3,51.58,0,154.74,0.0,9.67,164.41,PayPal,Delivered,Standard,Marketplace,,7,5.0,
4217555,149044,2025-12-07,Beauty & Personal Care,Sunscreen SPF50,1,17.67,20,14.14,5.99,1.13,21.26,Debit Card,Delivered,Standard,Mobile App,HOLIDAY25,7,,
2025040,868770,2025-12-07,Beauty & Personal Care,Facial Moisturizer,4,71.27,30,199.56,0.0,11.97,211.53,Debit Card,Delivered,Standard,Website,SUMMER10,7,5.0,
8721912,483080,2025-12-07,Home & Kitchen,Non-Stick Frying Pan,1,218.6,30,153.02,0.0,9.18,162.2,Debit Card,Delivered,Free Pickup,Marketplace,HOLIDAY25,0,,
2941924,315385,2025-12-08,Pet Supplies,Dog Leash,1,86.51,0,86.51,0.0,5.19,91.7,Debit Card,Delivered,Free Pickup,Website,,0,,
7700913,639465,2025-12-08,Beauty & Personal Care,Electric Razor,2,26.51,5,50.37,14.99,5.04,70.4,Credit Card,Delivered,Express,Marketplace,SUMMER10,3,5.0,
7462467,516339,2025-12-08,Grocery,Green Tea Bags,2,9.6,30,13.44,5.99,0.84,20.27,Debit Card,Delivered,Standard,Website,FLASH30,7,,
2710862,220678,2025-12-08,Beauty & Personal Care,Shampoo & Conditioner Set,2,34.56,0,69.12,5.99,4.15,79.26,Credit Card,Delivered,Standard,Website,,7,5.0,
2068552,496735,2025-12-08,Clothing,Summer Dress,1,35.36,15,30.06,5.99,4.81,40.86,Credit Card,Delivered,Standard,Website,SAVE20,7,4.0,
4458382,433355,2025-12-08,Home & Kitchen,Coffee Maker,1,133.65,10,120.29,0.0,7.82,128.11,Apple Pay,Returned,Standard,Website,WELCOME10,7,,Better Price Found
3920583,924384,2025-12-08,Sports & Outdoors,Yoga Mat,4,131.91,20,422.11,0.0,26.38,448.49,Debit Card,Delivered,Free Pickup,Website,VIP15,0,4.0,
3488255,729750,2025-12-08,Office Supplies,Label Maker,1,26.68,0,26.68,5.99,1.6,34.27,Credit Card,Shipped,Standard,Website,,7,,
3081363,827382,2025-12-08,Clothing,Women's Yoga Pants,2,31.4,30,43.96,0.0,5.71,49.67,Debit Card,Delivered,Free Pickup,Mobile App,WELCOME10,0,5.0,
9070163,525803,2025-12-08,Pet Supplies,Dog Bed,4,42.63,30,119.36,0.0,19.1,138.46,Apple Pay,Delivered,Free Pickup,Website,HOLIDAY25,0,5.0,
7542258,954194,2025-12-08,Grocery,Dark Chocolate Bar,3,5.21,10,14.07,5.99,1.13,21.19,Apple Pay,Delivered,Standard,Mobile App,WELCOME10,7,5.0,
4367692,583754,2025-12-08,Clothing,Summer Dress,3,44.46,15,113.37,12.99,9.35,135.71,Credit Card,Delivered,Express,Website,VIP15,3,,
1543668,281122,2025-12-08,Electronics,4K Smart TV,2,243.33,0,486.66,0.0,29.2,515.86,Apple Pay,Delivered,Standard,Marketplace,,7,5.0,
3367953,248547,2025-12-08,Sports & Outdoors,Camping Tent,2,212.04,10,381.67,24.99,31.49,438.15,Credit Card,Returned,Next-Day,Website,HOLIDAY25,1,,Not as Described
2322512,539241,2025-12-08,Clothing,Slim Fit Jeans,2,34.73,0,69.46,5.99,5.73,81.18,PayPal,Delivered,Standard,Mobile App,,7,4.0,
3152129,282095,2025-12-09,Clothing,Cotton T-Shirt,1,33.2,0,33.2,5.99,2.66,41.85,Credit Card,Delivered,Standard,Website,,7,,
6503259,726938,2025-12-09,Office Supplies,Ballpoint Pen Pack,2,84.16,0,168.32,0.0,21.88,190.2,Credit Card,Delivered,Standard,Mobile App,,7,4.0,
3028143,384588,2025-12-09,Beauty & Personal Care,Shampoo & Conditioner Set,2,16.65,30,23.31,14.99,1.92,40.22,Credit Card,Delivered,Express,Mobile App,FREESHIP,3,,
3672206,157373,2025-12-09,Home & Kitchen,LED Desk Lamp,2,65.36,30,91.5,0.0,7.55,99.05,Credit Card,Delivered,Standard,Website,VIP15,7,,
6154924,471106,2025-12-09,Books,Historical Biography,2,8.67,0,17.34,5.99,1.04,24.37,Google Pay,Delivered,Standard,Website,,7,,
7072942,412449,2025-12-09,Sports & Outdoors,Fishing Rod,1,146.79,20,117.43,0.0,15.27,132.7,Debit Card,Delivered,Standard,Marketplace,SAVE20,7,5.0,
5886755,709428,2025-12-09,Home & Kitchen,LED Desk Lamp,2,99.07,25,148.6,0.0,14.86,163.46,Debit Card,Delivered,Standard,Website,VIP15,7,5.0,
4846748,932843,2025-12-09,Sports & Outdoors,Insulated Water Bottle,1,38.84,0,38.84,0.0,5.05,43.89,PayPal,Delivered,Free Pickup,Website,,0,4.0,
1442061,325332,2025-12-09,Home & Kitchen,Air Fryer,1,138.27,5,131.36,0.0,7.88,139.24,Gift Card,Delivered,Standard,Mobile App,WELCOME10,7,,
5537424,549078,2025-12-09,Clothing,Women's Yoga Pants,2,80.65,0,161.3,0.0,10.08,171.38,Credit Card,Delivered,Standard,Website,,7,1.0,
1639409,310345,2025-12-09,Grocery,Extra Virgin Olive Oil,3,30.15,30,63.31,14.99,5.06,83.36,Debit Card,Delivered,Express,Mobile App,FREESHIP,3,,
7272427,889948,2025-12-09,Office Supplies,Ergonomic Office Chair,2,41.79,0,83.58,0.0,5.22,88.8,Apple Pay,Delivered,Standard,Mobile App,,7,5.0,
4407210,360723,2025-12-09,Sports & Outdoors,Fitness Tracker Watch,5,194.31,25,728.66,12.99,58.29,799.94,Debit Card,Delivered,Express,Mobile App,FREESHIP,3,,
2325081,339071,2025-12-09,Electronics,Smartphone Case,2,554.12,20,886.59,0.0,55.41,942.0,PayPal,Cancelled,Standard,Marketplace,SAVE20,7,,
6951443,806986,2025-12-09,Beauty & Personal Care,Electric Toothbrush,1,52.85,30,36.99,5.99,2.22,45.2,Credit Card,Delivered,Standard,Website,HOLIDAY25,7,,
7816672,801215,2025-12-09,Clothing,Men's Denim Jacket,1,39.23,10,35.31,5.99,2.21,43.51,Debit Card,Delivered,Standard,Mobile App,FLASH30,7,4.0,
6335165,351203,2025-12-10,Electronics,4K Smart TV,2,424.22,0,848.44,24.99,50.91,924.34,Credit Card,Delivered,Next-Day,Mobile App,,1,,
1399017,622669,2025-12-10,Grocery,Protein Bar Box,3,14.56,0,43.68,14.99,2.73,61.4,PayPal,Delivered,Express,Mobile App,,3,,
2815465,488554,2025-12-10,Clothing,Summer Dress,4,30.84,15,104.86,0.0,8.65,113.51,Debit Card,Delivered,Standard,Website,FREESHIP,7,,
4806163,597561,2025-12-10,Home & Kitchen,LED Desk Lamp,3,279.21,0,837.63,0.0,50.26,887.89,PayPal,Delivered,Standard,Website,,7,4.0,
6850890,214719,2025-12-10,Clothing,Baseball Cap,1,78.74,0,78.74,0.0,4.72,83.46,Credit Card,Delivered,Free Pickup,Website,,0,4.0,
9826545,864344,2025-12-10,Beauty & Personal Care,Sunscreen SPF50,2,72.87,0,145.74,12.99,8.74,167.47,Credit Card,Cancelled,Express,Website,,3,,
6940013,826264,2025-12-10,Clothing,Wool Sweater,1,25.8,20,20.64,5.99,1.29,27.92,Credit Card,Delivered,Standard,Mobile App,HOLIDAY25,7,4.0,
1653589,542798,2025-12-10,Home & Kitchen,Non-Stick Frying Pan,2,121.31,0,242.62,0.0,14.56,257.18,Credit Card,Delivered,Standard,Mobile App,,7,,
9570187,928439,2025-12-10,Grocery,Pasta Variety Pack,2,39.96,0,79.92,12.99,6.59,99.5,Debit Card,Delivered,Express,Website,,3,4.0,
9439683,687100,2025-12-10,Electronics,Streaming Media Player,1,693.2,0,693.2,24.99,57.19,775.38,Credit Card,Delivered,Next-Day,Website,,1,3.0,
4539339,712536,2025-12-10,Home & Kitchen,Stand Mixer,1,89.31,0,89.31,24.99,0.0,114.3,PayPal,Delivered,Next-Day,Mobile App,,1,4.0,
7839522,131620,2025-12-10,Clothing,Cotton T-Shirt,2,26.83,0,53.66,5.99,3.22,62.87,PayPal,Delivered,Standard,Website,,7,,
3769127,122576,2025-12-10,Office Supplies,Stapler,1,14.91,0,14.91,5.99,0.97,21.87,Credit Card,Returned,Standard,Website,,7,,Better Price Found
1894519,222847,2025-12-10,Sports & Outdoors,Adjustable Dumbbell Set,1,137.83,20,110.26,24.99,6.89,142.14,Credit Card,Delivered,Next-Day,Marketplace,WELCOME10,1,5.0,
3875384,312650,2025-12-10,Books,Fantasy Trilogy Box Set,3,27.15,0,81.45,12.99,5.29,99.73,Debit Card,Delivered,Express,Website,,3,3.0,
4127294,573309,2025-12-10,Toys & Games,Outdoor Water Blaster,3,110.0,25,247.5,0.0,14.85,262.35,Credit Card,Delivered,Standard,Mobile App,FLASH30,7,,
5688708,531320,2025-12-10,Books,Cookbook: Weeknight Dinners,1,19.61,0,19.61,5.99,3.92,29.52,Debit Card,Delivered,Standard,Website,,7,,
9131498,312879,2025-12-10,Clothing,Winter Parka,3,22.49,20,53.98,5.99,4.45,64.42,Google Pay,Delivered,Standard,Website,FREESHIP,7,4.0,
6918440,257536,2025-12-10,Home & Kitchen,Cutlery Set,1,26.47,25,19.85,27.99,1.64,49.48,Google Pay,Delivered,Next-Day,Website,SUMMER10,1,5.0,
3190478,304008,2025-12-10,Clothing,Summer Dress,2,76.27,0,152.54,0.0,19.83,172.37,Apple Pay,Delivered,Standard,Website,,7,,
8805063,889948,2025-12-10,Electronics,Wireless Mouse,3,575.37,15,1467.19,0.0,88.03,1555.22,Gift Card,Delivered,Standard,Website,HOLIDAY25,7,5.0,
5573927,258986,2025-12-10,Clothing,Slim Fit Jeans,4,17.32,30,48.5,14.99,6.31,69.8,PayPal,Delivered,Express,Mobile App,SAVE20,3,5.0,
4333250,815371,2025-12-10,Clothing,Rain Jacket,4,80.97,20,259.1,0.0,16.19,275.29,Credit Card,Delivered,Standard,Mobile App,SAVE20,7,,
1449247,488273,2025-12-11,Sports & Outdoors,Fishing Rod,1,186.11,30,130.28,12.99,8.14,151.41,Apple Pay,Delivered,Express,Mobile App,SUMMER10,3,2.0,
4225039,205361,2025-12-11,Electronics,Portable Charger,1,330.54,25,247.91,0.0,14.87,262.78,Credit Card,Delivered,Free Pickup,Marketplace,FLASH30,0,5.0,
8815673,989986,2025-12-11,Home & Kitchen,Vacuum Cleaner,1,197.79,20,158.23,0.0,31.65,189.88,Apple Pay,Delivered,Standard,Website,FREESHIP,7,5.0,
4796347,196023,2025-12-11,Electronics,Streaming Media Player,1,203.65,20,162.92,0.0,13.03,175.95,Debit Card,Delivered,Standard,Mobile App,SAVE20,7,,
6518806,116154,2025-12-11,Sports & Outdoors,Yoga Mat,2,17.94,0,35.88,14.99,2.15,53.02,Credit Card,Cancelled,Express,Website,,3,,
2391208,726938,2025-12-11,Electronics,Streaming Media Player,1,77.68,20,62.14,5.99,0.0,68.13,PayPal,Delivered,Standard,Mobile App,VIP15,7,,
1475531,905920,2025-12-11,Sports & Outdoors,Fitness Tracker Watch,1,145.52,0,145.52,0.0,11.64,157.16,Credit Card,Delivered,Standard,Website,,7,5.0,
8388770,549826,2025-12-11,Toys & Games,Educational STEM Kit,1,19.22,5,18.26,5.99,3.65,27.9,Debit Card,Delivered,Standard,Mobile App,VIP15,7,4.0,
4688991,586006,2025-12-11,Home & Kitchen,Air Fryer,1,160.81,30,112.57,0.0,11.26,123.83,Credit Card,Delivered,Standard,Website,WELCOME10,7,2.0,
6139925,962762,2025-12-11,Clothing,Running Shoes,1,35.74,20,28.59,14.99,2.36,45.94,Apple Pay,Delivered,Express,Mobile App,FLASH30,3,4.0,
4976275,843085,2025-12-11,Beauty & Personal Care,Hair Dryer,1,13.55,30,9.48,14.99,0.76,25.23,Gift Card,Delivered,Express,Website,FREESHIP,3,4.0,
8519201,663408,2025-12-11,Home & Kitchen,Coffee Maker,1,128.21,0,128.21,0.0,8.33,136.54,Credit Card,Returned,Free Pickup,Mobile App,,0,,Wrong Size
1299165,954194,2025-12-11,Office Supplies,Desk Organizer,1,42.28,25,31.71,5.99,4.12,41.82,Debit Card,Returned,Standard,Website,SAVE20,7,,Wrong Size
9899133,848646,2025-12-11,Clothing,Women's Yoga Pants,3,128.72,20,308.93,0.0,19.31,328.24,Credit Card,Delivered,Standard,Marketplace,FLASH30,7,5.0,
3922894,185515,2025-12-11,Beauty & Personal Care,Vitamin C Serum,2,12.53,0,25.06,27.99,2.07,55.12,Debit Card,Delivered,Next-Day,Website,,1,,
8576362,356115,2025-12-11,Clothing,Men's Denim Jacket,2,31.06,25,46.59,14.99,9.32,70.9,Credit Card,Returned,Express,Mobile App,SUMMER10,3,,Defective Item
9787858,582249,2025-12-11,Books,Historical Biography,2,15.45,0,30.9,14.99,1.85,47.74,Google Pay,Delivered,Express,Mobile App,,3,2.0,
3633365,467924,2025-12-12,Beauty & Personal Care,Vitamin C Serum,2,51.4,15,87.38,12.99,7.21,107.58,Debit Card,Delivered,Express,Mobile App,VIP15,3,,
5655681,146744,2025-12-12,Home & Kitchen,Non-Stick Frying Pan,1,63.94,25,47.96,5.99,2.88,56.83,Apple Pay,Delivered,Standard,Marketplace,WELCOME10,7,5.0,
4108048,734020,2025-12-12,Clothing,Slim Fit Jeans,1,40.54,0,40.54,5.99,2.43,48.96,,Delivered,,Website,,7,,
2716352,642490,2025-12-12,Clothing,Slim Fit Jeans,3,32.89,0,98.67,0.0,0.0,98.67,Credit Card,Delivered,Standard,Marketplace,,7,,
8575092,726938,2025-12-12,Books,Fantasy Trilogy Box Set,3,24.08,15,61.4,14.99,3.84,80.23,Google Pay,Delivered,Express,Marketplace,FREESHIP,3,4.0,
6427594,976980,2025-12-12,Beauty & Personal Care,Vitamin C Serum,1,13.98,25,10.48,5.99,0.86,17.33,Credit Card,Delivered,Standard,Marketplace,SAVE20,7,,
2094483,971490,2025-12-12,Beauty & Personal Care,Makeup Palette,4,83.65,25,250.95,0.0,32.62,283.57,Gift Card,Delivered,Standard,Website,SUMMER10,7,5.0,
5146788,554088,2025-12-12,Sports & Outdoors,Camping Tent,4,49.14,20,157.25,12.99,9.83,180.07,Credit Card,Delivered,Express,Website,HOLIDAY25,3,,
1284584,858870,2025-12-12,Sports & Outdoors,Mountain Bike Helmet,1,33.16,5,31.5,0.0,1.97,33.47,Debit Card,Delivered,Free Pickup,Website,HOLIDAY25,0,5.0,
1455993,359971,2025-12-12,Electronics,Bluetooth Speaker,1,129.06,25,96.8,24.99,5.81,127.6,Credit Card,Delivered,Next-Day,Mobile App,SAVE20,1,5.0,
9854246,941827,2025-12-12,Clothing,Slim Fit Jeans,2,26.71,5,50.75,14.99,3.04,68.78,PayPal,Returned,Express,Website,WELCOME10,3,,Defective Item
7126720,690537,2025-12-12,Sports & Outdoors,Adjustable Dumbbell Set,1,105.13,30,73.59,5.99,6.07,85.65,Gift Card,Returned,Standard,Mobile App,VIP15,7,,Changed Mind
1018908,856360,2025-12-12,Clothing,Rain Jacket,1,44.32,25,33.24,5.99,1.99,41.22,Google Pay,Delivered,Standard,Mobile App,HOLIDAY25,7,3.0,
2365525,501851,2025-12-12,Electronics,Portable Charger,2,240.45,10,432.81,0.0,25.97,458.78,Credit Card,Delivered,Standard,Website,FLASH30,7,4.0,
3406598,316724,2025-12-12,Electronics,Wireless Mouse,3,311.8,30,654.78,0.0,39.29,694.07,Debit Card,Cancelled,Standard,Website,SUMMER10,7,,
9643288,104400,2025-12-12,Clothing,Wool Sweater,3,170.7,0,512.1,0.0,30.73,542.83,Google Pay,Delivered,Free Pickup,Website,,0,,
1115071,880310,2025-12-12,Electronics,Smartphone Case,3,1200.0,10,3240.0,24.99,259.2,3524.19,Apple Pay,Delivered,Next-Day,Mobile App,HOLIDAY25,1,,
6427936,709496,2025-12-13,Electronics,Bluetooth Speaker,5,374.92,15,1593.41,12.99,99.59,1705.99,Gift Card,Delivered,Express,Website,SUMMER10,3,4.0,
2026838,619405,2025-12-13,Home & Kitchen,Vacuum Cleaner,2,53.66,0,107.32,0.0,8.59,115.91,Debit Card,Delivered,Standard,Website,,7,5.0,
3297101,384136,2025-12-13,Home & Kitchen,LED Desk Lamp,1,73.17,0,73.17,14.99,4.39,92.55,Debit Card,Delivered,Express,Mobile App,,3,4.0,
2063703,645241,2025-12-13,Grocery,Granola Cereal,3,21.95,15,55.97,27.99,3.5,87.46,Credit Card,Delivered,Next-Day,Marketplace,HOLIDAY25,1,,
5255874,476035,2025-12-13,Grocery,Pasta Variety Pack,4,9.98,25,29.94,27.99,1.87,59.8,Credit Card,Cancelled,Next-Day,Marketplace,FLASH30,1,,
9056953,926740,2025-12-13,Electronics,Noise-Cancelling Headphones,1,519.89,30,363.92,0.0,30.02,393.94,Credit Card,Delivered,Standard,Mobile App,WELCOME10,7,2.0,
9592848,415774,2025-12-13,Electronics,Streaming Media Player,1,1149.29,30,804.5,12.99,50.28,867.77,PayPal,Delivered,Express,Marketplace,SUMMER10,3,,
8474189,591396,2025-12-13,Home & Kitchen,Cutlery Set,3,55.93,30,117.45,0.0,11.74,129.19,Google Pay,Delivered,Standard,Website,VIP15,7,,
7580648,394625,2025-12-13,Sports & Outdoors,Fitness Tracker Watch,3,64.7,0,194.1,12.99,11.65,218.74,Credit Card,Delivered,Express,Mobile App,,3,2.0,
5643530,550369,2025-12-13,Home & Kitchen,Vacuum Cleaner,3,135.14,30,283.79,0.0,28.38,312.17,PayPal,Delivered,Free Pickup,Mobile App,WELCOME10,0,,
8760088,670693,2025-12-13,Home & Kitchen,Vacuum Cleaner,1,21.5,15,18.27,5.99,1.14,25.4,Credit Card,Returned,Standard,Mobile App,SUMMER10,7,,Changed Mind
4982164,636916,2025-12-13,Clothing,Cotton T-Shirt,3,49.25,15,125.59,0.0,16.33,141.92,Credit Card,Delivered,Standard,Website,SUMMER10,7,3.0,
4820291,242120,2025-12-13,Clothing,Women's Yoga Pants,1,180.0,10,162.0,0.0,10.12,172.12,Debit Card,Delivered,Standard,Website,VIP15,7,,
2682880,427679,2025-12-13,Books,Historical Biography,1,31.35,5,29.78,14.99,1.79,46.56,Debit Card,Delivered,Express,Website,WELCOME10,3,,
3728219,469380,2025-12-13,Clothing,Women's Yoga Pants,2,98.61,0,197.22,12.99,16.27,226.48,Debit Card,Delivered,Express,Website,,3,,
5430831,488554,2025-12-13,Grocery,Green Tea Bags,4,45.34,15,154.16,0.0,9.25,163.41,Gift Card,Delivered,Free Pickup,Website,WELCOME10,0,4.0,
8651523,496735,2025-12-13,Grocery,Organic Coffee Beans,2,17.63,0,35.26,5.99,0.0,41.25,Debit Card,Delivered,Standard,Website,,7,5.0,
3899082,816444,2025-12-13,Books,Cookbook: Weeknight Dinners,1,17.96,10,16.16,5.99,1.01,23.16,PayPal,Delivered,Standard,Marketplace,WELCOME10,7,,
9512935,716918,2025-12-14,Home & Kitchen,Memory Foam Pillow,2,22.05,15,37.48,5.99,3.09,46.56,Credit Card,Delivered,Standard,Mobile App,VIP15,7,5.0,
5094554,360723,2025-12-14,Grocery,Mixed Nuts Pack,4,15.58,0,62.32,14.99,3.9,81.21,Debit Card,Delivered,Express,Mobile App,,3,3.0,
1832359,529908,2025-12-14,Clothing,Slim Fit Jeans,4,27.48,0,109.92,0.0,6.6,116.52,Credit Card,Delivered,Standard,Website,,7,,
6977529,515463,2025-12-14,Home & Kitchen,Air Fryer,1,168.17,5,159.76,0.0,9.98,169.74,Gift Card,Delivered,Standard,Website,SUMMER10,7,,
1877203,787199,2025-12-14,Beauty & Personal Care,Electric Razor,3,65.17,0,195.51,0.0,15.64,211.15,Debit Card,Delivered,Standard,Website,,7,5.0,
5403498,429634,2025-12-14,Clothing,Baseball Cap,1,10.99,0,10.99,0.0,0.71,11.7,PayPal,Delivered,Free Pickup,Marketplace,,0,,
4251059,962949,2025-12-14,Clothing,Baseball Cap,2,130.46,30,182.64,0.0,10.96,193.6,PayPal,Delivered,Standard,Website,FLASH30,7,5.0,
1395610,539241,2025-12-14,Home & Kitchen,Stand Mixer,1,81.07,0,81.07,12.99,5.07,99.13,Debit Card,Delivered,Express,Mobile App,,3,,
2409339,813035,2025-12-14,Home & Kitchen,Memory Foam Pillow,2,53.33,0,106.66,0.0,6.4,113.06,Credit Card,Delivered,Standard,Website,,7,4.0,
3835435,999753,2025-12-14,Toys & Games,Board Game Classic,1,45.2,0,45.2,14.99,2.94,63.13,Gift Card,Delivered,Express,Website,,3,,
2908800,411928,2025-12-14,Books,Cookbook: Weeknight Dinners,2,23.85,0,47.7,5.99,2.98,56.67,PayPal,Delivered,Standard,Website,,7,5.0,
7335620,696461,2025-12-14,Electronics,Laptop Stand,4,478.48,0,1913.92,12.99,363.64,2290.55,Google Pay,Delivered,Express,Website,,3,2.0,
3372784,265163,2025-12-14,Beauty & Personal Care,Electric Toothbrush,2,25.21,0,50.42,5.99,4.16,60.57,Credit Card,Delivered,Standard,Website,,7,,
8355276,192985,2025-12-14,Beauty & Personal Care,Sunscreen SPF50,2,31.24,20,49.98,5.99,3.12,59.09,Google Pay,Delivered,Standard,Website,SUMMER10,7,4.0,
6923139,709481,2025-12-14,Beauty & Personal Care,Electric Razor,1,19.61,5,18.63,14.99,1.12,34.74,Debit Card,Delivered,Express,Website,WELCOME10,3,,
9240780,659264,2025-12-15,Electronics,Noise-Cancelling Headphones,1,311.22,0,311.22,0.0,62.24,373.46,PayPal,Delivered,Standard,Website,,7,5.0,
9014993,800785,2025-12-15,Toys & Games,Building Block Set,3,41.17,30,86.46,24.99,6.92,118.37,PayPal,Delivered,Next-Day,Website,SUMMER10,1,5.0,
1389516,371116,2025-12-15,Electronics,Mechanical Keyboard,2,222.54,0,445.08,0.0,35.61,480.69,Debit Card,Delivered,Standard,Website,,7,5.0,
8361648,218848,2025-12-15,Toys & Games,Plush Teddy Bear,1,56.67,25,42.5,14.99,2.55,60.04,Credit Card,Delivered,Express,Website,FREESHIP,3,5.0,
9463272,476035,2025-12-15,Beauty & Personal Care,Sunscreen SPF50,1,21.9,0,21.9,27.99,1.31,51.2,PayPal,Delivered,Next-Day,Mobile App,,1,,
8314616,966251,2025-12-15,Home & Kitchen,Vacuum Cleaner,1,46.61,30,32.63,5.99,1.96,40.58,PayPal,Delivered,Standard,Mobile App,HOLIDAY25,7,,
3936362,717194,2025-12-15,Beauty & Personal Care,Electric Toothbrush,1,12.62,0,12.62,5.99,0.76,19.37,Credit Card,Delivered,Standard,Marketplace,,7,,
8005814,539453,2025-12-15,Beauty & Personal Care,Electric Razor,3,54.56,20,130.94,0.0,7.86,138.8,Credit Card,Processing,Standard,Website,VIP15,7,,
7090862,281969,2025-12-15,Electronics,Mechanical Keyboard,1,702.09,15,596.78,12.99,35.81,645.58,Credit Card,Delivered,Express,Marketplace,HOLIDAY25,3,,
4020515,622527,2025-12-15,Sports & Outdoors,Yoga Mat,1,52.3,10,47.07,5.99,9.41,62.47,Credit Card,Delivered,Standard,Website,VIP15,7,4.0,
7454774,678032,2025-12-15,Office Supplies,Desk Organizer,2,42.92,10,77.26,0.0,10.04,87.3,Credit Card,Delivered,Standard,Mobile App,WELCOME10,7,2.0,
